task_id,dataset_name,problem_type,context_len,use_chunk,chunk_size,seed,fit_time_s,eval_time_s,fit_mem_mb,eval_mem_mb,auc,acc,r2,rmse
363673,GiveMeSomeCredit,binary,30000,1,256,1,2.6168913139845245,10.100535973964725,8.125,3446.640625,0.8639010350530176,0.9381666666666667,0,0
363678,houses,regression,1000,1,256,1,0.857781368016731,6.301530486962292,0.0,2055.3623046875,0,0,0.8230885407318824,0.23881341389568275
363678,houses,regression,2000,1,256,1,0.44060938101029024,0.8018995799939148,8.125,2055.3623046875,0,0,0.841354327853054,0.22614909238638667
363678,houses,regression,3000,1,256,1,0.4910733880242333,0.9358739419840276,8.125,2055.3623046875,0,0,0.8517893832868971,0.21858501803282274
363678,houses,regression,4000,1,256,1,0.5401645440142602,1.0700093330233358,8.125,2055.3623046875,0,0,0.8615114071819889,0.2112942778030041
363678,houses,regression,5000,1,256,1,0.6104370190296322,1.3204385619610548,8.125,2055.3623046875,0,0,0.8652485681889558,0.2084238571669141
363678,houses,regression,6000,1,256,1,0.6626130469958298,1.66826108697569,8.125,2055.3623046875,0,0,0.8696673999028718,0.2049780061092446
363672,Food_Delivery_Time,regression,40000,1,256,1,5.610048691974953,17.57458791701356,8.125,4526.9208984375,0,0,0.33974897861480713,7.683864323051169
363678,houses,regression,7000,1,256,1,0.713468381029088,1.7994605349958874,8.125,2055.3623046875,0,0,0.871914051494934,0.20320363798751018
363678,houses,regression,8000,1,256,1,0.7597850570455194,1.828701602993533,8.125,2055.3623046875,0,0,0.8745856210762927,0.20107329763404522
363616,APSFailure,binary,7000,1,256,1,2.073806457046885,37.22440138400998,8.125,19170.7548828125,0.9829696360590833,0.9902631578947368,0,0
363673,GiveMeSomeCredit,binary,40000,1,256,1,2.8056189470225945,14.743473670037929,8.125,4010.1259765625,0.8598046231091319,0.9377333333333333,0,0
363678,houses,regression,9000,1,256,1,0.7892480980372056,2.0786963920108974,8.125,2055.3623046875,0,0,0.8747838381072542,0.20091433694312286
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,1000,1,256,1,0.18283933901693672,4.467994028993417,0.0,360.6279296875,0.7871011652262847,0.7794885177453027,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,2000,1,256,1,0.24432302702916786,0.38830221403623,8.125,423.8173828125,0.7982664461053272,0.7857515657620042,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,3000,1,256,1,0.20286953396862373,0.5039839719538577,8.125,488.5078125,0.8007994438651374,0.7922755741127349,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,4000,1,256,1,0.2142819869914092,0.5040364800370298,8.125,554.072265625,0.8005104575555908,0.7938413361169102,0,0
363678,houses,regression,10000,1,256,1,0.8599329749704339,2.3250603229971603,8.125,2055.3623046875,0,0,0.8789337910980012,0.1975569015312381
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,5000,1,256,1,0.2617701630224474,0.5893173919757828,8.125,620.54296875,0.8005514033488199,0.7943632567849687,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,6000,1,256,1,0.2868846890050918,0.6773734649759717,8.125,683.11767578125,0.8023362759710067,0.7946242171189979,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,7000,1,256,1,0.3111142199486494,0.8354603340267204,8.125,747.94287109375,0.8041189648175546,0.7972338204592901,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,8000,1,256,1,0.3235172679997049,0.9363072959822603,8.125,813.64306640625,0.8040971270611658,0.7969728601252609,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,9000,1,256,1,0.3544914980302565,1.0141131849959493,8.125,877.384765625,0.8051042115933008,0.7977557411273486,0,0
363679,HR_Analytics_Job_Change_of_Data_Scientists,binary,10000,1,256,1,0.3912062059971504,1.1462456450099126,8.125,941.9599609375,0.8058372322827553,0.7985386221294363,0,0
363677,hiva_agnostic,multiclass,3000,1,256,1,18.178950153000187,15.803974792012013,8.3994140625,14698.01123046875,0,0.9648894668400521,0,0
363678,houses,regression,20000,1,256,1,4.406038403976709,4.77733931801049,8.125,2055.3623046875,0,0,0.8841741660529367,0.19323395929014675
363673,GiveMeSomeCredit,binary,50000,1,256,1,2.9693692240398377,20.186387083027512,8.125,4577.99462890625,0.8575486627243288,0.9377,0,0
363630,Diabetes130US,binary,50000,1,256,1,8.771116869000252,54.22478755400516,8.125,12790.701171875,0.6313229911368694,0.9119826621923938,0,0
363628,customer_satisfaction_in_airline,binary,60000,1,256,1,5.2790877359802835,45.37613129999954,8.125,9100.15966796875,0.9896479197348464,0.9453341546042501,0,0
363683,kddcup09_appetency,binary,1000,1,256,1,0.7718250839971006,7.846837151038926,0.0,10991.79541015625,0.7990008671201315,0.9824,0,0
363683,kddcup09_appetency,binary,2000,1,256,1,0.966823713039048,6.831147748976946,8.125,12277.5205078125,0.8028800285531907,0.9822,0,0
363616,APSFailure,binary,8000,1,256,1,2.283508663997054,44.73424847604474,8.125,20031.9970703125,0.981540673062281,0.9896052631578948,0,0
363683,kddcup09_appetency,binary,3000,1,256,1,1.1918401690199971,8.551647974993102,8.125,13403.7587890625,0.8172721636134429,0.9822,0,0
363673,GiveMeSomeCredit,binary,60000,1,256,1,3.125330608978402,26.556217107980046,8.125,5143.01171875,0.8574254754255636,0.9378,0,0
363693,physiochemical_protein,regression,1000,1,256,1,0.8770221250015311,6.359663245035335,0.0,4544.1591796875,0,0,0.47836032155025643,4.436890594951697
363693,physiochemical_protein,regression,2000,1,256,1,0.4496739659807645,1.464038480015006,8.125,4544.1591796875,0,0,0.5664248306194302,4.0450659992047795
363693,physiochemical_protein,regression,3000,1,256,1,0.48325856897281483,1.6322342589846812,8.125,4544.1591796875,0,0,0.5949563690532176,3.9097079241089454
363693,physiochemical_protein,regression,4000,1,256,1,0.5527271560276859,1.8321750790346414,8.125,4544.1591796875,0,0,0.619289077925536,3.7904526765574693
363683,kddcup09_appetency,binary,4000,1,256,1,1.4776280929800123,10.516105782007799,8.125,14485.5927734375,0.8215431306468626,0.9822,0,0
363693,physiochemical_protein,regression,5000,1,256,1,0.6160207859938964,2.0526041070115753,8.125,4544.1591796875,0,0,0.6308689404213705,3.732361538151815
363699,SDSS17,multiclass,1000,1,256,1,0.1718554280232638,5.869354942988139,0.0,1057.05712890625,0,0.965409006469797,0,0
363699,SDSS17,multiclass,2000,1,256,1,0.18670908402418718,0.9758188769919798,8.125,1115.5517578125,0,0.9675869579142912,0,0
363693,physiochemical_protein,regression,6000,1,256,1,0.6586782759986818,2.3188975689699873,8.125,4544.1591796875,0,0,0.6423761869136446,3.673724845790787
363699,SDSS17,multiclass,3000,1,256,1,0.19698120100656524,1.2093743269797415,8.125,1176.1982421875,0,0.9667542117737493,0,0
363697,QSAR-TID-11,regression,1000,1,256,1,4.259438120992854,10.243844582990278,0.0,5040.28466796875,0,0,0.5819905735142743,0.9855689846103218
363699,SDSS17,multiclass,4000,1,256,1,0.2330111710471101,1.2286950669949874,8.125,1236.84375,0,0.9683556466594069,0,0
363693,physiochemical_protein,regression,7000,1,256,1,0.7559135659830645,2.520969187025912,8.125,4544.1591796875,0,0,0.6564298390706991,3.6008176598542945
363699,SDSS17,multiclass,5000,1,256,1,0.25785416702274233,1.418453623948153,8.125,1297.490234375,0,0.9693805649862277,0,0
363699,SDSS17,multiclass,6000,1,256,1,0.28700359899085015,1.540487362013664,8.125,1358.1357421875,0,0.9695727371725066,0,0
363693,physiochemical_protein,regression,8000,1,256,1,0.8128144689835608,2.791620497999247,8.125,4544.1591796875,0,0,0.6629366596156857,3.5665570142156553
363699,SDSS17,multiclass,7000,1,256,1,0.3075571049703285,1.7669169050059281,8.125,1418.7822265625,0,0.9700851963359169,0,0
363699,SDSS17,multiclass,8000,1,256,1,0.32377844903385267,1.8843813630519435,8.125,1481.8349609375,0,0.9705976554993274,0,0
363683,kddcup09_appetency,binary,5000,1,256,1,1.7846722830436192,11.995985307963565,8.125,15519.46875,0.8209654318784475,0.9822,0,0
363693,physiochemical_protein,regression,9000,1,256,1,0.8504776210174896,3.064295044983737,8.125,4544.1591796875,0,0,0.6654629471918628,3.5531662150529746
363699,SDSS17,multiclass,9000,1,256,1,0.35019678296521306,2.1971382049960084,8.125,1542.5361328125,0,0.9706617128947537,0,0
363693,physiochemical_protein,regression,10000,1,256,1,0.8718001910019666,3.3591582500375807,8.125,4544.1591796875,0,0,0.675075589852915,3.501745508983389
363699,SDSS17,multiclass,10000,1,256,1,0.3607609900063835,2.329733278020285,8.125,1602.55517578125,0,0.9710460572673115,0,0
363697,QSAR-TID-11,regression,2000,1,256,1,8.64726039301604,11.449671901005786,8.125,7965.29150390625,0,0,0.6625307485857355,0.8855459358924533
363673,GiveMeSomeCredit,binary,70000,1,256,1,3.2843898460268974,33.72500734496862,8.125,5713.80859375,0.8556795990021375,0.9379333333333333,0,0
363699,SDSS17,multiclass,20000,1,256,1,0.551707174978219,4.680215186032001,8.125,2210.02587890625,0,0.9711101146627378,0,0
363628,customer_satisfaction_in_airline,binary,70000,1,256,1,5.45762293698499,58.233291228010785,8.125,10138.3134765625,0.9896321520819076,0.9450261780104712,0,0
363616,APSFailure,binary,9000,1,256,1,2.4444494179915637,44.60249943402596,8.125,20893.541015625,0.9820931323283083,0.989671052631579,0,0
363693,physiochemical_protein,regression,20000,1,256,1,4.997664337977767,7.382509323011618,8.125,4544.1591796875,0,0,0.7086550196133634,3.3158675964723323
363699,SDSS17,multiclass,30000,1,256,1,2.968552989012096,7.677468310983386,8.125,2817.251953125,0,0.9713022868490168,0,0
363683,kddcup09_appetency,binary,6000,1,256,1,1.9916366660036147,21.47267265600385,8.125,16553.42724609375,0.8165520420793495,0.9822,0,0
363630,Diabetes130US,binary,60000,1,256,1,9.485959640995134,69.11886250105454,8.125,14798.00439453125,0.6243991669333044,0.9119826621923938,0,0
363693,physiochemical_protein,regression,30000,1,256,1,5.477671023982111,13.03223784599686,8.125,4544.1591796875,0,0,0.7190134802066851,3.2563880578694024
363699,SDSS17,multiclass,40000,1,256,1,3.1161214520107023,11.719678998983,8.125,3420.2587890625,0,0.9705976554993274,0,0
363683,kddcup09_appetency,binary,7000,1,256,1,2.309342426015064,25.98144752898952,8.125,17581.31103515625,0.8239174153871497,0.9822,0,0
363673,GiveMeSomeCredit,binary,80000,1,256,1,3.4744653119705617,41.14662140904693,8.125,6279.86865234375,0.8540130563036952,0.9375333333333333,0,0
363699,SDSS17,multiclass,50000,1,256,1,3.3100214779842645,16.633749737986363,8.125,4027.2666015625,0,0.9713022868490168,0,0
363693,physiochemical_protein,regression,40000,1,256,1,5.895236261014361,17.707253728993237,8.125,4544.1591796875,0,0,0.723353607184831,3.2311410486940315
363697,QSAR-TID-11,regression,3000,1,256,1,32.6812140190159,17.218766458972823,8.125,11281.84130859375,0,0,0.6992642528121562,0.8359619630697709
363616,APSFailure,binary,10000,1,256,1,2.8628070459817536,46.84635031694779,8.125,21754.482421875,0.981970458352368,0.9901315789473685,0,0
363699,SDSS17,multiclass,60000,1,256,1,3.4508340939646587,22.423858604044653,8.125,4634.2734375,0,0.9712382294535904,0,0
363683,kddcup09_appetency,binary,8000,1,256,1,2.6979758020024747,27.260271803999785,8.125,18611.1943359375,0.8235090223964089,0.9822,0,0
363628,customer_satisfaction_in_airline,binary,80000,1,256,1,5.768731978954747,71.50171308603603,8.125,11212.2041015625,0.9894857210713084,0.9451416692331382,0,0
363630,Diabetes130US,binary,70000,1,256,1,9.756590820034035,68.77874330198392,8.125,14798.00439453125,0.6243991669333044,0.9119826621923938,0,0
363705,superconductivity,regression,1000,1,256,1,1.320825901988428,6.425152723037172,0.0,2535.5966796875,0,0,0.8511655921874665,13.290387381716515
363673,GiveMeSomeCredit,binary,90000,1,256,1,3.618476841947995,50.820276083948556,8.125,6843.76611328125,0.8547839189310168,0.9376666666666666,0,0
363699,SDSS17,multiclass,70000,1,256,1,3.508370356983505,24.204766147013288,8.125,4783.05810546875,0,0.9713022868490168,0,0
363705,superconductivity,regression,2000,1,256,1,1.594051795953419,3.159717838978395,8.125,2950.5849609375,0,0,0.8712896084782924,12.359268679465673
363705,superconductivity,regression,3000,1,256,1,1.858441838005092,3.67160907399375,8.125,3369.43896484375,0,0,0.8838413128623629,11.741181868804134
363683,kddcup09_appetency,binary,9000,1,256,1,2.8836822420125827,29.025793241977226,8.125,19719.18505859375,0.8255921698365741,0.9822,0,0
363705,superconductivity,regression,4000,1,256,1,2.3313401770428754,4.510302103008144,8.125,3783.732421875,0,0,0.8931829839831684,11.25916512879196
363697,QSAR-TID-11,regression,4000,1,256,1,38.88089335296536,25.792991783993784,8.125,15009.8662109375,0,0,0.7320102465469178,0.789138232491803
363705,superconductivity,regression,5000,1,256,1,2.5481744310236536,5.397574443020858,8.125,4202.4443359375,0,0,0.8986853537106027,10.965339540482617
363705,superconductivity,regression,6000,1,256,1,3.011088805971667,6.497531044005882,8.125,4617.15576171875,0,0,0.9045758664376838,10.641799702524736
363616,APSFailure,binary,20000,1,256,1,7.342988289019559,79.94100295501994,8.125,30366.9072265625,0.9833187756966651,0.99,0,0
363683,kddcup09_appetency,binary,10000,1,256,1,3.130766735004727,31.162439096020535,8.125,20753.6591796875,0.8275586335650992,0.9822,0,0
363705,superconductivity,regression,7000,1,256,1,3.2689166130148806,7.4418347899918444,8.125,5032.43896484375,0,0,0.9063466974945875,10.542594828558132
363705,superconductivity,regression,8000,1,256,1,4.066070205008145,8.70083084097132,8.125,5450.57958984375,0,0,0.9122344768243942,10.205820855951066
363673,GiveMeSomeCredit,binary,100000,1,256,1,3.803846060996875,60.681724947993644,8.125,7423.826171875,0.853740590477726,0.9377,0,0
363705,superconductivity,regression,9000,1,256,1,3.9978871289640665,10.226799560012296,8.125,5865.49169921875,0,0,0.9143294912556421,10.083275672535667
363628,customer_satisfaction_in_airline,binary,90000,1,256,1,6.057397706958,96.47583679598756,8.125,12246.0966796875,0.9894076843489112,0.9450261780104712,0,0
363705,superconductivity,regression,10000,1,256,1,4.680109299020842,11.635281999013387,8.125,6285.98193359375,0,0,0.9149230898284202,10.048282171062745
363697,QSAR-TID-11,regression,5000,1,256,1,55.557637460995466,48.22237594902981,8.125,17416.904296875,0,0,0.7358799072819913,0.7834201014131742
363683,kddcup09_appetency,binary,20000,1,256,1,7.040457556024194,86.90537652402418,8.125,31224.3671875,0.8264793092324271,0.9822,0,0
363673,GiveMeSomeCredit,binary,110000,1,256,1,3.8936436269432306,71.63316726096673,8.125,7974.8505859375,0.8511064898924328,0.9375666666666667,0,0
363705,superconductivity,regression,20000,1,256,1,40.034336357959546,24.29074970498914,8.125,9222.02734375,0,0,0.9248609587760593,9.443191402083974
363628,customer_satisfaction_in_airline,binary,100000,1,256,1,6.288799043977633,110.34878942702198,8.125,13310.91357421875,0.9894649587331631,0.945218663381583,0,0
363616,APSFailure,binary,30000,1,256,1,37.66066559299361,135.6330041050096,8.125,38979.33203125,0.9842738541190802,0.989671052631579,0,0
363673,GiveMeSomeCredit,binary,120000,1,256,1,4.09584475698648,83.3435840420425,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363683,kddcup09_appetency,binary,30000,1,256,1,22.26332300697686,142.91699852002785,8.125,41621.6962890625,0.8175535772709281,0.9822,0,0
363673,GiveMeSomeCredit,binary,130000,1,256,1,4.063549034006428,82.90663688798668,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363628,customer_satisfaction_in_airline,binary,110000,1,256,1,6.3627806740114465,120.1791252050316,8.125,13724.99365234375,0.9892440620505476,0.944795195565137,0,0
363673,GiveMeSomeCredit,binary,140000,1,256,1,4.097184493031818,82.83337655197829,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363616,APSFailure,binary,40000,1,256,1,40.62964230100624,189.5226451290073,8.125,47591.7568359375,0.9834871326328614,0.9900657894736842,0,0
363628,customer_satisfaction_in_airline,binary,120000,1,256,1,6.437157597974874,121.46683714602841,8.125,13707.6875,0.9892440620505476,0.944795195565137,0,0
363673,GiveMeSomeCredit,binary,150000,1,256,1,4.103681857988704,82.70211982598994,8.125,8553.9453125,0.8512327860470275,0.9374,0,0
363683,kddcup09_appetency,binary,40000,1,256,1,26.03599728498375,204.94156272202963,8.125,52217.18115234375,0.8258326869970875,0.9822,0,0
363616,APSFailure,binary,50000,1,256,1,43.69299746199977,251.06630364002194,8.125,56204.181640625,0.983986356022537,0.9899342105263158,0,0
363683,kddcup09_appetency,binary,50000,1,256,1,26.093445267993957,207.26434556901222,8.125,52217.18115234375,0.8258326869970875,0.9822,0,0
363616,APSFailure,binary,60000,1,256,1,46.45180177001748,290.08519013697514,8.125,26501.68115234375,0.984047510278666,0.9902631578947368,0,0
363616,APSFailure,binary,70000,1,256,1,46.60203182400437,301.7913566529751,8.125,26784.73046875,0.9844982488198569,0.9902631578947368,0,0
